PROP_ID,CITY,PRICE,AREA,PROPERTY_TYPE,FURNISH,FACING,AGE,BEDROOM_NUM,BALCONY_NUM,FLOOR_NUM,LOCALITY_NAME,LUXURY_CATEGORY,PROP_HEADING,DESCRIPTION,PROP_NAME,LATITUDE,LONGITUDE,SOCIETY_NAME
https://99acres.com/HTTPS://99ACRES.COM/A68343094,mumbai andheri-dahisar,14600000.0,560.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,dindoshi,1,2 bhk flat in dindoshi,"make je and vee shiv krupa your next home. book your 2 bhk flat in dindoshi, mumbai andheri-dahisar. with a carpet area of 560.0 sq. ft., the flat combines the finest design and amenities in mumbai andheri-dahisar to provide a living experience unlike any other. here is an exclusive deal for you. buy your 2 bhk flat for rs. 1.46 crore. it is an under construction property which is unique in its perfect harmony of classic form and modern construction.  the features and the amenities like gazebo, car parking, 24x7 security, sewage treatment plant, fire fighting systems and many more make this project an epitome of modern living. further, the society is well connected with all means of public transport.",je and vee shiv krupa,19.175968,72.862424,je and vee shiv krupa
https://99acres.com/HTTPS://99ACRES.COM/E65874858,thane,11900000.0,645.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,kalwa,1,2 bhk flat in kalwa,"book your 2 bhk flat in kalwa, thane with ashar arize. it has a carpet area of 645.0 sq. ft. and is available at a price of rs. 1.19 crore.  it is an under construction property. ashar arize has 2 towers and features an array of facilities including a air hockey, garbage disposal, community hall, reflexology park and gymnasium. further the property assures of 24/7 power back up and water supply. lifts are available too.",ashar arize,19.20224,73.00223,ashar arize
https://99acres.com/HTTPS://99ACRES.COM/H65874854,thane,8300000.0,457.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,kalwa,1,1 bhk flat in kalwa,"enjoy a blissful living experience in ashar arize. this residential project encompasses 1 bhk apartments in kalwa, thane and brings you the best of both the worlds – excellent aesthetics and exemplary lifestyle. its unique highlights include facilities like business lounge, card room, toddler pool, yoga/meditation area, swimming pool and many others.  all of these and the other features make this project a true value for money. and you can now buy your exclusive 1 bhk apartment with a carpet area of 457.0 sq. ft. is available at rs. 83 lac.",ashar arize,19.20224,73.00223,ashar arize
https://99acres.com/HTTPS://99ACRES.COM/V70766528,navi mumbai,4862000.0,594.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,taloja,2,2 bhk flat in taloja,"book your 2 bhk flat in taloja, navi mumbai with siddhivinayak orchid enclave. it has a carpet area of 594.0 sq. ft. and is available at a price of rs. 48.62 lac.  it is a new launch property. siddhivinayak orchid enclave has 2 towers and features an array of facilities including a gymnasium, power back up lift, club house, ro system and children's play area. lifts are available too.",siddhivinayak orchid enclave,19.085745,73.101024,siddhivinayak orchid enclave
https://99acres.com/HTTPS://99ACRES.COM/G68170464,mumbai harbour,12600000.0,608.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,chembur,2,1 bhk flat in chembur,"book your 1 bhk flat in chembur, mumbai harbour with centrio nx by mj shah. it has a carpet area of 608.0 sq. ft. and is available at a price of rs. 1.26 crore.  it is an under construction property. centrio nx by mj shah has 1 towers and features an array of facilities including a earthquake resistant, sun deck, club house, lounge and valet parking. further the property assures of 24/7 power back up and water supply.",centrio nx by mj shah,19.059929,72.914301,centrio nx by mj shah
https://99acres.com/HTTPS://99ACRES.COM/T65736784,thane,14700000.0,650.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,majiwada,2,2 bhk flat in majiwada,"make ashar pulse your next home. book your 2 bhk flat in majiwada, thane. with a carpet area of 650.0 sq. ft., the flat combines the finest design and amenities in thane to provide a living experience unlike any other. here is an exclusive deal for you. buy your 2 bhk flat for rs. 1.47 crore. it is an under construction property which is unique in its perfect harmony of classic form and modern construction.  the features and the amenities like badminton court, entrance lobby, sun deck, yoga/meditation area, landscape garden and many more make this project an epitome of modern living. further, the society is well connected with all means of public transport.",ashar pulse,19.21413,72.97827,ashar pulse
https://99acres.com/HTTPS://99ACRES.COM/H64576432,mumbai beyond thane,4499000.0,630.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,ambernath,1,2 bhk flat in ambernath,"tharwani meghna montana is a residential project, offering a range of 2 bhk flats in ambernath, mumbai beyond thane. it hosts exclusively designed 15 towers, each presenting an epitome of class and simplicity. we bring you a chance to book your 2 bhk flat that has a carpet area of 630.0 sq. ft.   it is a ready to move property. with an impressive layout and a comprehensive range of amenities like chess, video door security, children's play area, jogging track, rain water harvesting, etc., the project leaves no stone unturned to amaze.",tharwani meghna montana,19.185181,73.224868,tharwani meghna montana
https://99acres.com/HTTPS://99ACRES.COM/U64576430,mumbai beyond thane,3199000.0,408.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,ambernath,1,1 bhk flat in ambernath,"there is a 1 bhk apartment in ambernath, mumbai beyond thane for sale in tharwani meghna montana.  with a carpet area of 408.27 sq. ft, the residential apartment is available at a price of rs. 31.99 lac.   tharwani meghna montana is meticulously designed to bring you an awe-inspiring lifestyle and convenience.  it hosts a series of facilities like a entrance lobby, multipurpose court, paved compound, swimming pool, amphitheatre, etc. and all the other essential things to fulfill the residents’ everyday needs are located within. the project is equipped with the most necessary safety and security features. each tower has a cctv surveillance and fire prevention systems in place.",tharwani meghna montana,19.185181,73.224868,tharwani meghna montana
https://99acres.com/HTTPS://99ACRES.COM/W66432744,thane,10800000.0,624.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,vartak nagar,1,2 bhk flat in vartak nagar,"let your dream of owning a flat come true with puraniks royale. it offers an exclusive range of 2 bhk flats in vartak nagar, thane. we bring you an amazing deal of a 2 bhk that is currently available at price of rs. 1.08 crore and has a carpet area of 624.0 sq. ft.   puraniks royale is a secured gated community that further has 24x7 security systems. it has round the clock water supply and features many more attractive facilities with a host of amenities like car parking, fire fighting systems, sewage treatment plant, internal street lights, rain water harvesting, etc. ",puraniks royale,19.211087,72.961248,puraniks royale
https://99acres.com/HTTPS://99ACRES.COM/G66432742,thane,6699000.0,417.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,vartak nagar,1,1 bhk flat in vartak nagar,"puraniks royale is a residential project, offering a range of 1 bhk flats in vartak nagar, thane. it hosts exclusively designed 1 towers, each presenting an epitome of class and simplicity. we bring you a chance to book your 1 bhk flat that has a carpet area of 417.0 sq. ft.   it is an under construction property. with an impressive layout and a comprehensive range of amenities like gated community, 24/7 water supply, waste management, landscape garden, internal street lights, etc., the project leaves no stone unturned to amaze.",puraniks royale,19.211087,72.961248,puraniks royale
https://99acres.com/HTTPS://99ACRES.COM/W69388080,mira road and beyond,10300000.0,672.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,mira bhayandar,1,2 bhk flat in mira bhayandar,"book your 2 bhk flat in mira bhayandar, mira road and beyond with ananta. it has a carpet area of 672.0 sq. ft. and is available at a price of rs. 1.03 crore.  it is an under construction property. ananta has 1 towers and features an array of facilities including a car parking, rain water harvesting, water softener plant, garbage disposal and landscape garden. lifts as well as intercom facility is available too.",ananta,19.292973,72.876192,ananta
https://99acres.com/HTTPS://99ACRES.COM/R69388078,mira road and beyond,7695000.0,503.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,mira bhayandar,1,1 bhk flat in mira bhayandar,"enjoy a blissful living experience in ananta. this residential project encompasses 1 bhk apartments in mira bhayandar, mira road and beyond and brings you the best of both the worlds – excellent aesthetics and exemplary lifestyle. its unique highlights include facilities like swimming pool, intercom, internal street lights, car parking, landscape garden and many others.  all of these and the other features make this project a true value for money. and you can now buy your exclusive 1 bhk apartment with a carpet area of 503.0 sq. ft. is available at rs. 76.95 lac.",ananta,19.292973,72.876192,ananta
https://99acres.com/HTTPS://99ACRES.COM/S69437116,thane,6999000.0,501.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,thane west,2,2 bhk flat in thane west,"let your dream of owning a flat come true with puranik ikigai. it offers an exclusive range of 2 bhk flats in thane west, thane. we bring you an amazing deal of a 2 bhk that is currently available at price of rs. 69.99 lac and has a carpet area of 501.0 sq. ft.   puranik ikigai is a secured gated community that further has 24x7 security systems. it has round the clock water supply and features many more attractive facilities with a host of amenities like garbage disposal, rain water harvesting, fire fighting systems, lift(s), children's play area, etc. ",puranik ikigai,19.26122,72.95599,puranik ikigai
https://99acres.com/HTTPS://99ACRES.COM/G69437110,thane,3799000.0,291.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,thane west,2,1 bhk flat in thane west,"book a spectacular property in puranik ikigai that brings 1 bhk apartments in thane west, thane. we have a 1 bhk apartment with a carpet area of 291.0 sq. ft., available at an economical price of rs. 37.99 lac.  a close attention has been paid to each detail for a comfortable living. there are 2 towers in puranik ikigai. further, you can stay assured of garbage disposal, rain water harvesting, landscape garden, 24/7 water supply, children's play area, etc. loaded with all the modern amenities, the project is certainly a steal deal.",puranik ikigai,19.26122,72.95599,puranik ikigai
https://99acres.com/HTTPS://99ACRES.COM/I69159622,mumbai beyond thane,3099000.0,352.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,kalyan west,2,1 bhk flat in kalyan west,"book your 1 bhk flat in kalyan west, mumbai beyond thane with kalyan surabhi. it has a carpet area of 352.0 sq. ft. and is available at a price of rs. 30.99 lac.  it is a new launch property. kalyan surabhi has 1 towers and features an array of facilities including a jogging track, internal street lights, car parking, yoga/meditation area and senior citizen sitout. lifts are available too.",kalyan surabhi,19.252534028781,73.043396805417,kalyan surabhi
https://99acres.com/HTTPS://99ACRES.COM/H68375650,mumbai harbour,39900000.0,953.0,residential apartment,semifurnished,east,under construction,3.0,99.0,low rise,wadala,2,3 bhk flat in wadala,"there is a 3 bhk apartment in wadala, mumbai harbour for sale in lodha aura new cuffe parade.  with a carpet area of 953.0 sq. ft, the residential apartment is available at a price of rs. 3.99 crore.   lodha aura new cuffe parade is meticulously designed to bring you an awe-inspiring lifestyle and convenience.  it hosts a series of facilities like a cricket pitch, banquet hall, swimming pool, landscape garden, club house, etc. and all the other essential things to fulfill the residents’ everyday needs are located within. the project is equipped with the most necessary safety and security features. each tower has fire prevention systems in place.",lodha aura new cuffe parade,19.037074246226,72.879678917794,lodha aura new cuffe parade
https://99acres.com/HTTPS://99ACRES.COM/I67900912,mumbai beyond thane,4990000.0,458.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,dombivli east,2,2 bhk flat in dombivli east,"book your 2 bhk flat in dombivli east, mumbai beyond thane with crown dombivli by lodha. it has a carpet area of 458.0 sq. ft. and is available at a price of rs. 49.9 lac.  it is an under construction property. crown dombivli by lodha has 1 towers and features an array of facilities including a landscape garden, internal street lights, sewage treatment plant, rain water harvesting and 24/7 water supply. further the property assures of 24/7 power back up and water supply. lifts are available too.",crown dombivli by lodha,18.240037,73.278851,crown dombivli by lodha
https://99acres.com/HTTPS://99ACRES.COM/A67900910,mumbai beyond thane,3490000.0,322.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,dombivli east,2,1 bhk flat in dombivli east,"experience a new style of living with crown dombivli by lodha. it offers an exclusive range of 1 bhk apartments in dombivli east, mumbai beyond thane. here is a steal deal for you. book your 1 bhk apartment here at a never before price of rs. 34.9 lac. the unit has a carpet area of 322.0 sq. ft.   this is an under construction project. it has been designed keeping every small to large needs of residents in consideration. plus, a comprehensive range of amenities including sewage treatment plant, landscape garden, rain water harvesting, fire fighting systems, community hall, etc. make it one of the most desirable residential projects in mumbai beyond thane.",crown dombivli by lodha,18.240037,73.278851,crown dombivli by lodha
https://99acres.com/HTTPS://99ACRES.COM/E66297426,mumbai andheri-dahisar,23000000.0,809.0,residential apartment,semifurnished,east,under construction,3.0,99.0,low rise,jogeshwari west,2,3 bhk flat in jogeshwari west,"let your dream of owning a flat come true with roswalt zaiden. it offers an exclusive range of 3 bhk flats in jogeshwari west, mumbai andheri-dahisar. we bring you an amazing deal of a 3 bhk that is currently available at price of rs. 2.3 crore and has a carpet area of 809.0 sq. ft.   roswalt zaiden is a secured gated community that further has 24x7 security systems. it has round the clock power back up as well as features many more attractive facilities with a host of amenities like sewage treatment plant, basketball court, carrom, banquet hall, automated car wash, etc. ",roswalt zaiden,19.147125131499,72.842862956705,roswalt zaiden
https://99acres.com/HTTPS://99ACRES.COM/Q66297418,mumbai andheri-dahisar,10500000.0,401.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,jogeshwari west,2,1 bhk flat in jogeshwari west,"make roswalt zaiden your next home. book your 1 bhk flat in jogeshwari west, mumbai andheri-dahisar. with a carpet area of 401.0 sq. ft., the flat combines the finest design and amenities in mumbai andheri-dahisar to provide a living experience unlike any other. here is an exclusive deal for you. buy your 1 bhk flat for rs. 1.05 crore. it is a new launch property which is unique in its perfect harmony of classic form and modern construction.  the features and the amenities like acupressure park, car parking, cctv camera security, chess, gated community and many more make this project an epitome of modern living. further, the society is well connected with all means of public transport.",roswalt zaiden,19.147125131499,72.842862956705,roswalt zaiden
https://99acres.com/HTTPS://99ACRES.COM/C66159084,navi mumbai,11600000.0,752.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,panvel,2,2 bhk flat in panvel,"there is a 2 bhk apartment in panvel, navi mumbai for sale in prajapati opal.  with a carpet area of 752.0 sq. ft, the residential apartment is available at a price of rs. 1.16 crore.   prajapati opal is meticulously designed to bring you an awe-inspiring lifestyle and convenience.  it hosts a series of facilities like a lift(s), indoor games, yoga/meditation area, car parking, intercom, etc. and all the other essential things to fulfill the residents’ everyday needs are located within. the project is equipped with the most necessary safety and security features. each tower has fire prevention systems in place.",prajapati opal,19.002544,73.125294,prajapati opal
https://99acres.com/HTTPS://99ACRES.COM/J66159080,navi mumbai,7300000.0,464.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,panvel,2,1 bhk flat in panvel,"prajapati opal offers 1 bhk flats in panvel, navi mumbai. these are an under construction flats. there are a total of 1 towers in the project. the project is a nicely designed and offers an excellent infrastructure to the residents. it spreads across a carpet area of 464.0 sq. ft. you can now get it for rs. 73 lac.   prajapati opal offers inclusion of essential amenities like fire fighting systems, jogging track, aerobics centre, landscape garden, paved compound, etc. the aesthetics too are tastefully done to suit to your urbane living needs and promises to offer an easy living within budget.",prajapati opal,19.002544,73.125294,prajapati opal
https://99acres.com/HTTPS://99ACRES.COM/L69933536,mumbai beyond thane,2100000.0,940.0,residential apartment,semifurnished,east,0-1 year old property,2.0,99.0,low rise,vangani,2,2 bhk flat in vangani,"experience a new style of living with sai green homes row house. it offers an exclusive range of 2 bhk apartments in vangani, mumbai beyond thane. here is a steal deal for you. book your 2 bhk apartment here at a never before price of rs. 21 lac. the unit has a carpet area of 940.0 sq. ft.   this is a ready to move project. it has been designed keeping every small to large needs of residents in consideration. plus, a comprehensive range of amenities including , etc. make it one of the most desirable residential projects in mumbai beyond thane.",sai green homes row house,19.091112747013,73.297608948629,sai green homes row house
https://99acres.com/HTTPS://99ACRES.COM/Y65190678,mumbai andheri-dahisar,24500000.0,881.0,residential apartment,semifurnished,east,under construction,3.0,99.0,low rise,marol,2,3 bhk flat in marol,"book your 3 bhk flat in marol, mumbai andheri-dahisar with sheth vasant blossom. it has a carpet area of 881.79 sq. ft. and is available at a price of rs. 2.45 crore.  it is a new launch property. sheth vasant blossom has 1 towers and features an array of facilities including a jacuzzi, landscape garden, chess, swimming pool and yoga/meditation area. further the property assures of 24/7 power back up and water supply. lifts are available too.",sheth vasant blossom,19.1144529,72.8836945,sheth vasant blossom
https://99acres.com/HTTPS://99ACRES.COM/U65190676,mumbai andheri-dahisar,19500000.0,683.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,marol,2,2 bhk flat in marol,"sheth vasant blossom is a new launch project, offering a great 2 bhk flat in marol, mumbai andheri-dahisar. the unit has a carpet area of 683.0 sq. ft. and is available at a price of rs. 1.95 crore.   sheth vasant blossom is well connected to the city areas and features a large number of amenities to fit your needs. it is equipped with highlights such as lift(s), jacuzzi, jogging track, children's play area, gymnasium, etc. that make it one of the most sought after neighborhoods.",sheth vasant blossom,19.1144529,72.8836945,sheth vasant blossom
https://99acres.com/HTTPS://99ACRES.COM/K70746364,mumbai beyond thane,2793000.0,299.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,badlapur west,0,1 bhk flat in badlapur west,"balaji heritage is an under construction project, offering a great 1 bhk flat in badlapur west, mumbai beyond thane. the unit has a carpet area of 299.02 sq. ft. and is available at a price of rs. 27.93 lac.   balaji heritage is well connected to the city areas and features a large number of amenities to fit your needs. it is equipped with highlights such as car parking, cctv camera security, 24/7 water supply, wi-fi connectivity, lift(s), etc. that make it one of the most sought after neighborhoods.",balaji heritage,19.17585,73.23987,balaji heritage
https://99acres.com/HTTPS://99ACRES.COM/X70574396,mumbai beyond thane,4699000.0,590.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,diva,2,2 bhk flat in diva,"radhe krishna residency offers 2 bhk flats in diva, mumbai beyond thane. these are a new launch flats. the project is a nicely designed and offers an excellent infrastructure to the residents. it spreads across a carpet area of 590.0 sq. ft. you can now get it for rs. 46.99 lac.   radhe krishna residency offers inclusion of essential amenities like children's play area, intercom, lift(s), fire fighting systems, entrance lobby, etc. the aesthetics too are tastefully done to suit to your urbane living needs and promises to offer an easy living within budget.",radhe krishna residency,18.612911,72.924519,radhe krishna residency
https://99acres.com/HTTPS://99ACRES.COM/Y70899264,navi mumbai,8900000.0,516.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,ulwe,2,2 bhk flat in ulwe,"there is a 2 bhk apartment in ulwe, navi mumbai for sale in tejas sapphire.  with a carpet area of 516.02 sq. ft, the residential apartment is available at a price of rs. 89 lac.   tejas sapphire is meticulously designed to bring you an awe-inspiring lifestyle and convenience.  it hosts a series of facilities like a yoga/meditation area, sewage treatment plant, fire fighting systems, power back up lift, high speed elevators, etc. and all the other essential things to fulfill the residents’ everyday needs are located within. the project is equipped with the most necessary safety and security features. each tower has fire prevention systems in place.",tejas sapphire,18.955592,73.010679,tejas sapphire
https://99acres.com/HTTPS://99ACRES.COM/N70722132,navi mumbai,20000000.0,1033.0,residential apartment,semifurnished,east,under construction,3.0,99.0,low rise,sector 8 airoli,0,3 bhk flat in sector 8 airoli,"there is a 3 bhk apartment in sector 8 airoli, navi mumbai for sale in pacific one pyramid.  with a carpet area of 1033.0 sq. ft, the residential apartment is available at a price of rs. 2 crore.   pacific one pyramid is meticulously designed to bring you an awe-inspiring lifestyle and convenience.  it hosts a series of facilities like a children's play area, fire fighting systems, jogging track, car parking, senior citizen sitout, etc. and all the other essential things to fulfill the residents’ everyday needs are located within. the project is equipped with the most necessary safety and security features. each tower has a cctv surveillance and fire prevention systems in place.",pacific one pyramid,19.1448,72.99276,pacific one pyramid
https://99acres.com/HTTPS://99ACRES.COM/W70722130,navi mumbai,15000000.0,684.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,sector 8 airoli,0,2 bhk flat in sector 8 airoli,"pacific one pyramid is a residential project, offering a range of 2 bhk flats in sector 8 airoli, navi mumbai. it hosts exclusively designed towers, each presenting an epitome of class and simplicity. we bring you a chance to book your 2 bhk flat that has a carpet area of 684.0 sq. ft.   it is a new launch property. with an impressive layout and a comprehensive range of amenities like 24/7 water supply, intercom, gated community, library, garbage disposal, etc., the project leaves no stone unturned to amaze.",pacific one pyramid,19.1448,72.99276,pacific one pyramid
https://99acres.com/HTTPS://99ACRES.COM/M67100020,mumbai beyond thane,6200000.0,686.0,residential apartment,semifurnished,east,under construction,2.0,99.0,low rise,kalyan east,2,2 bhk flat in kalyan east,"book a spectacular property in krishna ultima that brings 2 bhk apartments in kalyan east, mumbai beyond thane. we have a 2 bhk apartment with a carpet area of 686.0 sq. ft., available at an economical price of rs. 62 lac.  a close attention has been paid to each detail for a comfortable living. there are 1 towers in krishna ultima. further, you can stay assured of sewage treatment plant, car parking, 24/7 water supply, jogging track, 24x7 security, etc. loaded with all the modern amenities, the project is certainly a steal deal.",krishna ultima,19.2186009,73.132412,krishna ultima
https://99acres.com/HTTPS://99ACRES.COM/X67100016,mumbai beyond thane,4000000.0,494.0,residential apartment,semifurnished,east,under construction,1.0,99.0,low rise,kalyan east,2,1 bhk flat in kalyan east,"make krishna ultima your next home. book your 1 bhk flat in kalyan east, mumbai beyond thane. with a carpet area of 494.0 sq. ft., the flat combines the finest design and amenities in mumbai beyond thane to provide a living experience unlike any other. here is an exclusive deal for you. buy your 1 bhk flat for rs. 40 lac. it is an under construction property which is unique in its perfect harmony of classic form and modern construction.  the features and the amenities like senior citizen sitout, yoga/meditation area, security cabin, indoor games, fire fighting systems and many more make this project an epitome of modern living. further, the society is well connected with all means of public transport.",krishna ultima,19.2186009,73.132412,krishna ultima
