PROP_ID,CITY,PRICE,AREA,PROPERTY_TYPE,FURNISH,FACING,AGE,BEDROOM_NUM,BALCONY_NUM,FLOOR_NUM,LOCALITY_NAME,LUXURY_CATEGORY,PROP_HEADING,DESCRIPTION,PROP_NAME,LATITUDE,LONGITUDE,SOCIETY_NAME
https://99acres.com/HTTPS://99ACRES.COM/U70042210,mumbai south west,90000.0,680.0,residential apartment,unfurnished,south-east,10+ year old property,2.0,0.0,mid rise,kala nagar,0,2 bhk flat in kala nagar,"rajiv chs is the most preferred destination for renting flats in kala nagar, mumbai south west. a 2 bhk flat is now available for rent here. don't miss to be a part of this community. this flat consists of 2 bathrooms in 680 sq.ft. carpet area. this flat is constructed on 680 sq.ft. area. this flat lies on the top floor of a 7 storey building. well maintained 10 years property. unfurnished flat property will be leased for 36 months from tue, 04 jul 2023 to families, single men and single women only with a notice of 1 month for a duration of 36 months. the expected rent is 90,000 monthly and is negotiable. electricity & water charges are excluded. security deposit of 300000 is required.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. the society has dedicated security guards for every tower.",rajiv chs,19.058695,72.853687,rajiv chs
https://99acres.com/HTTPS://99ACRES.COM/K59993216,mumbai andheri-dahisar,340000.0,3230.0,residential apartment,semifurnished,south-east,1-5 year old property,4.0,0.0,high rise,goregaon east,2,4 bhk flat in goregaon east,"this is your chance to rent a 4 bhk residential apartment in oberoi esquire, goregaon (east), mumbai andheri-dahisar, mumbai where luxury comes with affordability.  basic details:  you will love this bright and spacious 4 bedroom apartment with 6 bathrooms, modular kitchen, spacious hall and pooja room. this house provides ample natural light and has good ventilation that invites comfort.   furnishings and amenities:  this impeccable house is spread across an area of 3230 sq. ft. and is a semi-furnished unit. it consists of wardrobe, geyser, chimney, lights and fans. it is centrally air-conditioned with mitsubishi heavy air conditioners. it has an automated alexa compatible wifi based lighting system. there is plenty of room for the whole family to enjoy. the unit has spacious interiors, full power back up and 24*7 water facility. apart from this, you will love the convenience of your own covered parking slots.  the amenities include lifts, intercom facility, security/fire alarm, maintenance staff, security personnel, visitor parking, swimming pool, gym, clubhouse, rainwater harvesting, water storage and park. it also has gigabit virtual private network with physical lan wiring connected to each of the bedrooms for high-speed internet: facilitating video conferencing and work from home.   the property is a quality construction.   location:  the prime location provides residents with access to the very best that this city has to offer. the property is situated close to all the basic amenities. it is close to the main road making it highly accessible.  -major banks and atms within proximity -schools within a close radius -easy access to public transport  wait no more and schedule a tour today. for more details, kindly contact the owner.",oberoi esquire,19.16982411415,72.863719249859,oberoi esquire
https://99acres.com/HTTPS://99ACRES.COM/T68107640,thane,60000.0,1120.0,residential apartment,furnished,east,5-10 year old property,3.0,3.0,high rise,hiranandani estate,1,3 bhk flat in hiranandani estate,"situated in hiranandani estate thane, orovia phase 1 is a well planned, ready to move society that offers a pleasant living experience to its residents. this is a 1120 sq.ft. big 3 bhk apartment now available for rent. this 3 bhk flat comes with 4 bathrooms set in 1120 sq.ft. super built-up usable area. this property is constructed on 1120 sq.ft. extra space for pooja room and store room. you also get 1 covered parking inside the premises located on 14th of 27 floor. this is a furnished flat. already installed 1 light, 1 fan, 1 ac, 1 tv, 1 bed, 1 wardrobe, 1 geyser, 1 washing machine, 1 modular kitchen and 1 exhaust fan. property is ready to be leased on any agreement type immediately for family only with a notice of 1 month for a duration of 11 months. with all the highlighted features, we are asking for  60,000 monthly. refundable security deposit is  250000. built in features are water storage, security / fire alarm, intercom facility and false ceiling lighting etc. you will get access to maintenance staff, park, visitor parking, lift(s) and fitness centre / gym etc. in this society. additional features with this property include rain water harvesting.",orovia phase 1,19.263821052411,72.979247201267,orovia phase 1
https://99acres.com/HTTPS://99ACRES.COM/S70096990,central mumbai suburbs,62000.0,375.0,residential apartment,furnished,east,0-1 year old property,1.0,0.0,mid rise,hiranandani gardens powai,1,1 bhk flat in hiranandani gardens powai,"a known entity in the builder industry, hiranandani powai is a landmark project, herein lies this 1 bhk compact property with well designed luxury apartments , this particular flat is fulkly furnished or fully loaded, this flat is east west facing, making it vastu complaint, a parking along with this flat, well thought interiors makes this airy flat instantly likable, come see and make it your home for cherished memories.  well planned and spread wardrobe, two washrooms, compact yet spaced out kitchen for your daily food neccessity.",hiranandani regent hill,19.116288,72.912373,hiranandani regent hill
https://99acres.com/HTTPS://99ACRES.COM/R70046476,mumbai south west,300000.0,1600.0,residential apartment,furnished,north,10+ year old property,3.0,4.0,mid rise,santacruz west,0,3 bhk flat in santacruz west,"serenity tower santa cruz west is the most preferred destination for renting flats in santacruz west, mumbai south west. a 4 bhk flat is now available for rent here. don't miss to be a part of this community. this flat consists of 4 bathrooms & more than 3 balconies build in 1600 sq.ft. carpet area. the flat is built on 1600 sq.ft. area. this property has pooja room, study room, servant room and others as well. ease of access to 2 covered parking within society. this flat is situated at 4th in a tower with 20 floors. this is a 10+ years old society. this is a furnished flat. already installed 1 ac, 1 chimney, 1 curtains, 1 dining table, 1 exhaust fan, 1 fan, 1 geyser, 1 light, 1 microwave, 1 modular kitchen, 1 fridge, 1 sofa, 1 stove, 1 study table, 1 tv, 1 wardrobe, 1 washing machine and 1 water purifier. property is ready to be leased on any agreement type from tue, 04 jul 2023 for family only with a notice of 1 month for a duration of 11 months. the expected rent is 3 lac monthly and is negotiable. electricity & water charges are excluded. security deposit of 1200000 is required.",serenity tower santa cruz west,19.0766346,72.8398152,serenity tower santa cruz west
https://99acres.com/HTTPS://99ACRES.COM/C70097370,central mumbai suburbs,27000.0,310.0,residential apartment,unfurnished,east,10+ year old property,1.0,0.0,low rise,lok milan colony,0,1 bhk flat in lok milan colony,"chandivali location is the most sought after locality after hiranandani, ample high graded schools are operational in this and nearby location, .about the flat its very well and tastefully done interiors, compact for small family, or bachelors who are singlr ony.",lok milan,19.113455,72.898252,lok milan
https://99acres.com/HTTPS://99ACRES.COM/I70280128,thane,28000.0,750.0,residential apartment,furnished,north,1-5 year old property,2.0,3.0,high rise,kasar vadavali,0,2 bhk flat in kasar vadavali,"metropolis rivera is the most preferred destination for renting flats in kasar vadavali, thane. a 2 bhk flat is now available for rent here. don't miss to be a part of this community. property has 750 sq.ft. carpet area with 2 bathrooms & 3 balconies attached. flat is constructed on 750 sq.ft. 1 covered parking available. placed on 15th of 16 floor in 1-5 years old tower. furnished flat with 2 ac, 3 curtains, 1 dining table, 1 exhaust fan, 7 fan, 2 geyser, 13 light, 1 modular kitchen, 1 sofa and 2 wardrobe. property will be leased for 11 months from mon, 17 jul 2023 to family only with a notice of 1 month for a duration of 11 months. we are demanding 28,000 for this unmatched property and is negotiable for this unmatched property. rent quoted excludes electricity & water charges. refundable security deposit of 168000 to be paid for finalising the option.  additional details :  the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. partial power backup is available. the society has dedicated security guards for every tower.",metropolis rivera,19.267984,72.970973,metropolis rivera
https://99acres.com/HTTPS://99ACRES.COM/K70277748,thane,26000.0,670.0,residential apartment,semifurnished,west,5-10 year old property,2.0,3.0,high rise,anand nagar,0,2 bhk flat in anand nagar,"thane's most popular society cosmos jewels in anand nagar offers 2 bhk apartment. property has attached 2 bathrooms & 3 balconies with 2 rooms set in 670 sq.ft. carpet area. this flat is constructed on 670 sq.ft. area. this flat lies on the 12th floor of a 22 storey building. well maintained 5-10 years property. it is a semi-furnished property. inclusive of 1 exhaust fan, 6 fan, 2 geyser, 10 light, 1 modular kitchen, 1 stove and 2 wardrobe. property is ready to be leased on any agreement type from mon, 17 jul 2023 for family only with a notice of 1 month for a duration of 11 months. expected rent for this property is 26,000 monthly and is negotiable. electricity & water charges to be paid by tenant on monthly basis to authorities. a one-time payment of 156000 is required by the owner as a security deposit.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. partial power backup is available. the society has dedicated security guards for every tower.",cosmos jewels,19.264505680333087,72.96467302970505,cosmos jewels
https://99acres.com/HTTPS://99ACRES.COM/L70216348,thane,16000.0,650.0,residential apartment,unfurnished,east,5-10 year old property,2.0,1.0,mid rise,ghodbunder road,0,2 bhk flat in ghodbunder road,2bhk flat for rent  ghodbunder road kasarvadavli thane west  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. partial power backup is available. the society has dedicated security guards for every tower.,raunak unnathi greens,19.2599044,72.9576972,raunak unnathi greens
https://99acres.com/HTTPS://99ACRES.COM/V70217208,thane,16500.0,658.0,residential apartment,semifurnished,east,1-5 year old property,2.0,1.0,low rise,kasar vadavali,0,2 bhk flat in kasar vadavali,"explore this amicable squarefeet green square of waghbil in thane ! live in a 2 bhk flat for rent in waghbil. property has 550 sq.ft. carpet area with 2 bathrooms & 1 balcony attached. the flat is built on 658 sq.ft. area. this flat is situated at 3rd in a tower with 14 floors. this is a 1-5 years old society. it is a semi-furnished property. inclusive of 1 modular kitchen. ready to occupy from thu, 13 jul 2023, this property is ideal for family on any agreement type with a notice of 1 month for a duration of 22 months. expected rent for this property is 16,500 monthly and is negotiable. electricity & water charges to be paid by tenant on monthly basis to authorities. a one-time payment of 60000 is required by the owner as a security deposit.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. partial power backup is available. the society has dedicated security guards for every tower.",green square,19.267984,72.970973,green square
https://99acres.com/HTTPS://99ACRES.COM/L70592872,central mumbai suburbs,95000.0,777.0,residential apartment,semifurnished,east,0-1 year old property,2.0,1.0,mid rise,hiranandani gardens powai,2,2 bhk flat in hiranandani gardens powai,"hiranandani castle rock is the most preferred destination for renting flats in hiranandani gardens powai, central mumbai suburbs. a 2 bhk flat is now available for rent here. don't miss to be a part of this community. this flat consists of 2 bathrooms & 1 balcony build in 777 sq.ft. carpet area. this property is constructed on 777 sq.ft. extra space for pooja room, study room, servant room and others. you also get 1 covered parking inside the premises located on 6th of 22 floor. this is a ready to move property and it is 0-1 year old flat. semi-furnished flat with 3 ac, 1 chimney, 3 curtains, 1 exhaust fan, 5 fan, 3 geyser, 1 light, 1 microwave, 1 modular kitchen, 1 fridge, 1 stove and 1 washing machine. property is ready to be leased on any agreement type from thu, 03 aug 2023 for families, single men and single women only with a notice of 1 month for a duration of 24 months. with all the highlighted features, we are asking for  95,000 monthly.",hiranandani castle rock,19.1156516,72.908617,hiranandani castle rock
https://99acres.com/HTTPS://99ACRES.COM/E68764286,central mumbai suburbs,225000.0,2400.0,residential apartment,semifurnished,east,5-10 year old property,3.0,1.0,high rise,hiranandani gardens powai,0,3 bhk flat in hiranandani gardens powai,"this is a 3bhk semi-furnished apartment of 2060 sq.feet built-up on the higher floor in one of the premium tower, which is torino in hiranandani gardens, powai, mumbai-400076 with gymnasium and childrens play area inside the building and amenities and accessibilities of hiranandani gardens, powai, mumbai-400076",hiranandani torino,19.11342,72.910684,hiranandani torino
https://99acres.com/HTTPS://99ACRES.COM/B67859356,thane,35000.0,650.0,residential apartment,furnished,east,5-10 year old property,2.0,1.0,low rise,kasar vadavali,0,2 bhk flat in kasar vadavali,"situated in kasar vadavali thane, cosmos 27 gbr is a well planned, ready to move society that offers a pleasant living experience to its residents. this is a 2 bhk apartment now available for rent. this property is close to metro station, close to school and close to hospital. this flat consists of 2 bathrooms & 1 balcony in 650 sq.ft. carpet area. the flat is built on 650 sq.ft. area. this property has store room as well. ease of access to 1 covered parking within society. this flat is situated at 3rd in a tower with 15 floors. this is a 5-10 years old society. this property is furnished. equipped with 5 light, 4 fan, 1 ac, 1 tv, 2 bed, 1 wardrobe, 1 geyser, 1 sofa, 1 washing machine, 1 fridge, 1 modular kitchen, 1 chimney, 1 curtains and 1 exhaust fan. the flat will be available from wed, 15 mar 2023 for single women and family on any agreement type with a notice of 1 month for a duration of 11 months. we are demanding 35,000 for this unmatched property and is negotiable for this unmatched property. 35000 amount to be paid to book this flat. rent quoted excludes electricity & water charges. refundable security deposit of 210000 to be paid for finalising the option. the property comes with piped-gas, internet/wi-fi connectivity, power back-up, reserved parking, water storage, security / fire alarm, intercom facility, high ceiling height, airy rooms and natural light all inclusive in one. cosmos 27 gbr is designed very well to provide modern facilities such as swimming pool, security personnel, maintenance staff, cctv surveillance, club house / community center, fitness centre / gym, park, lift(s) and visitor parking. you would also like to know that the property also features rain water harvesting, waste disposal, no open drainage around and in a gated society. power backup: full. the flat faces east. vitrified is used in the floor throughout the residence.",cosmos 27 gbr,19.269909,72.96477,cosmos 27 gbr
https://99acres.com/HTTPS://99ACRES.COM/S70216270,thane,19000.0,824.0,residential apartment,semifurnished,south-east,1-5 year old property,2.0,1.0,high rise,kasar vadavali,0,2 bhk flat in kasar vadavali,"thane's most popular society squarefeet green square in waghbil offers 2 bhk apartment. property has 650 sq.ft. carpet area with 2 bathrooms & 1 balcony attached. the flat is built on 824 sq.ft. area. this flat is situated at 13th in a tower with 14 floors. this is a 1-5 years old society. this property is semi-furnished. equipped with 1 modular kitchen. property will be leased for 22 months from thu, 13 jul 2023 to family only with a notice of 1 month for a duration of 22 months. the expected rent is 19,000 monthly and is negotiable. electricity & water charges are excluded. security deposit of 70000 is required.  additional details :  the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. partial power backup is available. the society has dedicated security guards for every tower.",green square,19.2679379,72.9711542,green square
https://99acres.com/HTTPS://99ACRES.COM/C70516640,mumbai andheri-dahisar,62000.0,750.0,residential apartment,furnished,east,5-10 year old property,2.0,0.0,low rise,marol,0,2 bhk flat in marol,"find this 2 bhk apartment for rent in marol, mumbai andheri-dahisar. this 2 bhk apartment in ashok nagar is situated in mumbai andheri-dahisar. this flat consists of 2 bathrooms build in 750 sq.ft. carpet area. the flat is built on 750 sq.ft. area. this property has others as well. ease of access to 1 covered parking within society. this flat is situated at 3rd in a tower with 11 floors. this is a 5-10 years old society. it is a furnished property. inclusive of 2 ac, 6 curtains, 1 dining table, 1 exhaust fan, 5 fan, 2 geyser, 9 light, 1 microwave, 1 modular kitchen, 1 fridge, 1 sofa, 1 stove, 1 study table, 1 tv, 2 wardrobe, 1 washing machine and 1 water purifier. the flat will be available from fri, 01 sep 2023 for families, single men and single women on any agreement type with a notice of 6 months for a duration of 12 months. we are demanding  62,000 for this unmatched property. rent quoted excludes electricity & water charges. refundable security deposit of  200000 to be paid for finalising the option.",ashok nagar,19.117111,72.884159,ashok nagar
https://99acres.com/HTTPS://99ACRES.COM/B70031224,central mumbai suburbs,55000.0,352.0,residential apartment,semifurnished,east,0-1 year old property,1.0,0.0,high rise,hiranandani gardens powai,1,1 bhk flat in hiranandani gardens powai,"a spacious 1 bhk flat for rent is available in hiranandani gardens powai in hiranandani regent hill, central mumbai suburbs. this flat consists of 2 bathrooms build in 352 sq.ft. carpet area. flat is constructed on 352 sq.ft. you get an additional space of others. 1 covered parking available. placed on 20th of 24 floor in 0-1 year old tower. this is a semi-furnished flat. furnishing options provided - 2 ac, 1 chimney, 4 curtains, 1 exhaust fan, 4 fan, 2 geyser, 10 light, 1 microwave, 1 modular kitchen, 1 fridge, 1 stove, 1 wardrobe, 1 washing machine and 1 water purifier. ready to occupy from thu, 27 jul 2023, this property is ideal for families, single men and single women on any agreement type with a notice of 1 month for a duration of 22 months. expected rent for this property is  55,000 monthly and is negotiable. electricity & water charges to be paid by tenant on monthly basis to authorities. a one-time payment of  150000 is required by the owner as a security deposit.",hiranandani regent hill,19.1184834,72.9118324,hiranandani regent hill
https://99acres.com/HTTPS://99ACRES.COM/S68734994,central mumbai suburbs,165000.0,1700.0,residential apartment,furnished,east,5-10 year old property,3.0,0.0,high rise,hiranandani gardens powai,0,3 bhk flat in hiranandani gardens powai,"this is a 3bhk fully furnished apartment in octavius tower of hiranandani gardens, powai, mumbai-400076 with all the modern amenities and accessibilities within the center of one of the best township of country with ambience. our client can view this apartment on weekends and weekdays with one day prior intimation.",hiranandani octavius,19.114665,72.912836,hiranandani octavius
https://99acres.com/HTTPS://99ACRES.COM/T68733856,central mumbai suburbs,225000.0,3360.0,residential apartment,semifurnished,east,1-5 year old property,4.0,4.0,high rise,powai,2,4 bhk flat in powai,this is a 4bhk semi-furnished apartment with newley made modular kitchen with upper and lower well done-up cabinets along with full size wardrobes in all four bedrooms and new air-conditioners in living room and all the four bedrooms.,raj grandeur,19.12042,72.917077,raj grandeur
https://99acres.com/HTTPS://99ACRES.COM/Z70216192,thane,15499.0,440.0,residential apartment,unfurnished,east,1-5 year old property,1.0,2.0,mid rise,kasar vadavali,0,1 bhk flat in kasar vadavali,"situated in kasar vadavali thane, metropolis rivera is a well planned, ready to move society that offers a pleasant living experience to its residents. this is a 1 bhk apartment now available for rent. property has 440 sq.ft. carpet area with 2 bathrooms & 2 balconies attached. this flat is constructed on 440 sq.ft. area. this flat lies on the 4th floor of a 18 storey building. well maintained 1-5 years property. this property is unfurnished. the flat will be available from thu, 13 jul 2023 for family on any agreement type with a notice of 1 month for a duration of 22 months. with all the highlighted features, we are asking for 15,500 monthly. refundable security deposit is 50000. this flat has all latest feature like water storage, security / fire alarm, feng shui / vaastu compliant and intercom facility. society provides modern lifestyle facilities like maintenance staff, visitor parking, park and lift(s). power backup: full. the flat is facing towards east. the flat has vitrified flooring.  additional details :  the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. partial power backup is available. the society has dedicated security guards for every tower.",metropolis rivera,19.267984,72.970973,metropolis rivera
https://99acres.com/HTTPS://99ACRES.COM/W70101474,mumbai south west,225000.0,1050.0,residential apartment,furnished,east,10+ year old property,2.0,1.0,mid rise,bandra west,0,2 bhk flat in bandra west,this is beautiful amazing 2bhk full sea facing high class furniture,sea glimpse apartment,19.050168,72.8217,sea glimpse apartment
